Crop,State,Crop_Year,Area_(in_Ha),Production_(in_Tonnes),Yield_(kg/Ha),MSP,Annual_rainfall,cost_of_prod,Harvest_Price
Cotton,Odisha,2022,216310,704916.12,554,6080,3.92849162,4360,6434.767167
Cotton,Puducherry,2022,398,1058.21,452,6080,3.568184358,4736.24,4687
Cotton,Punjab,2022,248900,443627.65,303,6080,1.930083799,3462,7626
Cotton,Punjab,2022,248900,443627.65,303,6080,1.930083799,3462,5729
Cotton,Rajasthan,2022,814610,2774465.82,579,6080,1.772821229,3022,6254.138452
Cotton,Rajasthan,2022,814610,2774465.82,579,6080,1.772821229,3022,6254.138452
Cotton,Tamil Nadu,2022,173270,319020.65,313,6080,3.137206704,4741,10754
Cotton,Telangana,2022,1972900,5744620.59,495,6080,3.68896648,3454,6627.718095
Cotton,Tripura,2022,390,355.59,155,6080,5.528379888,4278.38,6559.78
Cotton,Uttar Pradesh,2022,3000,6741.18,382,6080,2.327988827,4772.87,5600.0405
Cotton,West Bengal,2022,80,404.24,859,6080,4.293156425,3425.14,7551.06
Gram,Andhra Pradesh,2022,329000,456652,1388,5335,2.964078212,3004,4680
Gram,Assam,2022,2000,1532,766,5335,6.531815642,3600.71,5335
Gram,Bihar,2022,53168,57208.77,1076,5335,2.71952514,2559.06,4832.24
Gram,Chhattisgarh,2022,305970,279044.64,912,5335,3.823044693,2801,4978.8575
Gram,Delhi,2022,2,4,2000,5335,1.867430168,3175.5,8547.07
Gram,Gujarat,2022,764050,1298120.95,1699,5335,2.550865922,2341.14,4457
Gram,Haryana,2022,28890,26318.79,911,5335,1.895642458,2532,5194.493333
Gram,Himachal Pradesh,2022,210,214.2,1020,5335,3.112765363,3060.71,8775
Gram,Jammu And Kashmir,2022,6,1.2,200,5335,3.155307263,3908.78,8478.44
Gram,Jharkhand,2022,248898,291708.46,1172,5335,2.874944134,2782.5,4789.533333
Gram,Karnataka,2022,822000,558960,680,5335,4.063882682,3428,4906.915
Gram,Madhya Pradesh,2022,2108000,3094544,1468,5335,3.631955307,2713,4565.468333
Gram,Maharashtra,2022,2956100,3174851.4,1074,5335,3.789162011,3379,4445
Gram,Manipur,2022,950,930.05,979,5335,4.043072626,3256.52,5348.04
Gram,Meghalaya,2022,1891,2038.5,1078,5335,14.45391061,3473.35,4602.71
Gram,Nagaland,2022,590,487.93,827,5335,4.46226257,3302,7017.11
Gram,Odisha,2022,37750,28803.25,763,5335,3.92849162,2811.87,5026.1
Gram,Punjab,2022,1300,1359.8,1046,5335,1.930083799,3040.34,4267
Gram,Rajasthan,2022,1937321,1809457.81,934,5335,1.772821229,2590,4879.246
Gram,Tamil Nadu,2022,3830,3546.58,926,5335,3.137206704,2952.95,4709.06
Gram,Telangana,2022,148000,232064,1568,5335,3.68896648,3327.64,4843.36
Gram,Tripura,2022,94,62.04,660,5335,5.528379888,3978.03,7471.86
Gram,Uttar Pradesh,2022,680000,897940,1321,5335,2.327988827,3274,4586.113333
Gram,Uttarakhand,2022,1000,800,800,5335,4.435363128,3421,5443.92
Gram,West Bengal,2022,39842,50639.18,1271,5335,4.293156425,3297.42,4809.25
Groundnut,Andaman And Nicobar Islands,2022,4.5,2.7,600,5850,0,4467.65,9738.12
Groundnut,Andhra Pradesh,2022,594000,600796,1011,5850,2.964078212,3221,5562
Groundnut,Arunachal Pradesh,2022,1217,1142.76,939,5850,7.982486034,3488.62,4818.33
Groundnut,Bihar,2022,664,677.94,1021,5850,2.71952514,3317.54,6983.02
Groundnut,Chhattisgarh,2022,22840,34237.16,1499,5850,3.823044693,4544.88,6099
Groundnut,Goa,2022,67,105.99,1582,5850,9.786089385,4110.88,7932.9
Groundnut,Gujarat,2022,1762960,4531354.88,2570,5850,2.550865922,3566,4812.11
Groundnut,Haryana,2022,5930,6321.38,1066,5850,1.895642458,3228.29,5289.228333
Groundnut,Himachal Pradesh,2022,36,34.2,950,5850,3.112765363,3333.1,9722
Groundnut,Jharkhand,2022,22342,26073.11,1167,5850,2.874944134,3592.4,5491.7725
Groundnut,Karnataka,2022,465000,580496,1248,5850,4.063882682,5073,4884.06
Groundnut,Kerala,2022,126,194,1540,5850,7.651480447,4246.31,7511.93
Groundnut,Madhya Pradesh,2022,389000,743751,1912,5850,3.631955307,3891.81,4909.86
Groundnut,Maharashtra,2022,209200,267352.6,1278,5850,3.789162011,5902,5212
Groundnut,Manipur,2022,3200,2761.6,863,5850,4.043072626,3613.6,4684.61
Groundnut,Nagaland,2022,1974,2058.88,1043,5850,4.46226257,3611.56,4780.93
Groundnut,Odisha,2022,43970,82698.43,1881,5850,3.92849162,4357,4647
Groundnut,Puducherry,2022,303,894.03,2951,5850,3.568184358,4378.88,6100
Groundnut,Punjab,2022,1700,2918.9,1717,5850,1.930083799,3724.79,5550
Groundnut,Rajasthan,2022,804749,1931766.05,2400,5850,1.772821229,1755,4705.123333
Groundnut,Tamil Nadu,2022,351080,912079.03,2598,5850,3.137206704,4491,5048.5125
Groundnut,Telangana,2022,103000,252140,2448,5850,3.68896648,4439.43,5105.17
Groundnut,Tripura,2022,1368,2041.04,1492,5850,5.528379888,4226.54,4476.02
Groundnut,Uttar Pradesh,2022,98000,114464,1168,5850,2.327988827,3311.32,5424.8125
Groundnut,Uttarakhand,2022,614,1000.21,1629,5850,4.435363128,4202.52,5035.88
Groundnut,West Bengal,2022,77836,199346.08,2561,5850,4.293156425,4314.59,4790.4
Guarseed,Gujarat,2022,104040,74180.52,713,5995.55,2.550865922,4279.94,5405.584167
Guarseed,Haryana,2022,108050,89789.55,831,5985.75,1.895642458,3262.27,5603.615833
Guarseed,Punjab,2022,8900,6933.1,779,5995.55,1.930083799,3669.42,5243.445
Guarseed,Rajasthan,2022,2989886,1614538.44,540,5995.55,1.772821229,3095.49,5039.210833
Guarseed,Uttar Pradesh,2022,2000,1440,720,5995.55,2.327988827,4296.65,4985.77
Jowar,Andhra Pradesh,2022,70000,283784,4054,2970,2.964078212,1406,2023
Jowar,Bihar,2022,917,979.36,1068,2970,2.71952514,1741.05,2938.96
Jowar,Chhattisgarh,2022,750,1103.25,1471,2970,3.823044693,1704.1,2984.44
Jowar,Delhi,2022,3000,3000,1000,2970,1.867430168,1677.42,2329.8
Jowar,Gujarat,2022,31600,46120.33,1460,2970,2.550865922,1668.03,2543
Jowar,Haryana,2022,26840,14117.84,526,2970,1.895642458,1736.34,2236
Jowar,Jharkhand,2022,785,759.1,967,2970,2.874944134,1705.71,2867.03
Jowar,Karnataka,2022,555000,681681,1228,2970,4.063882682,2120,2655.665
Jowar,Karnataka,2022,555000,681681,1228,2970,4.063882682,2120,2655.665
Jowar,Kerala,2022,1,1,1000,2970,7.651480447,1874.94,2698.34
Jowar,Madhya Pradesh,2022,97000,169459,1747,2970,3.631955307,1497,2915.41
Jowar,Maharashtra,2022,1477800,1312246.3,888,2970,3.789162011,1794,2824.251
Jowar,Nagaland,2022,310,299.15,965,2970,4.46226257,1856.62,2616.02
Jowar,Odisha,2022,7100,5580.6,786,2970,3.92849162,1811.24,2714.11
Jowar,Puducherry,2022,4,10,2500,2970,3.568184358,1469.21,2733.075
Jowar,Rajasthan,2022,637279,567178.31,890,2970,1.772821229,1354,2569.4575
Jowar,Tamil Nadu,2022,360170,292811.1,813,2970,3.137206704,1578,2847.7
Jowar,Telangana,2022,68000,119539,1758,2970,3.68896648,1566.66,2882.54
Jowar,Uttar Pradesh,2022,198000,315414,1593,2970,2.327988827,1475.07,2748.36
Jowar,West Bengal,2022,165,93.06,564,2970,4.293156425,1845.52,2867.51
Jute,Assam,2022,58000,688588.89,2137,4750,6.531815642,3205,2396
Jute,Bihar,2022,48184,629604.27,2352,4750,2.71952514,2008,3517.37
Jute,Meghalaya,2022,3349,29415.38,1581,4750,14.45391061,2972.72,3209.87
Jute,Nagaland,2022,2970,31482,1908,4750,4.46226257,2868.36,3462.81
Jute,Odisha,2022,2550,33050.83,2333,4750,3.92849162,2539.41,4353
Jute,Tripura,2022,313,1577.17,907,4750,5.528379888,3155.13,3753.12
Jute,West Bengal,2022,503717,7575343.99,2707,4768.8,4.293156425,2757,5993
Jute & Mesta,Andhra Pradesh,2022,1000,11327.78,2039,2040.51,2.964078212,1497.8,2998.97
Jute & Mesta,Assam,2022,61000,709472.22,2094,2040.51,6.531815642,1596.05,2362.51
Jute & Mesta,Bihar,2022,60236,772822.2,2309,2040.51,2.71952514,1404.99,2446.29
Jute & Mesta,Chhattisgarh,2022,380,728.33,345,5995.55,3.823044693,4715.71,5927.54
Jute & Mesta,Meghalaya,2022,7750,55087.88,1279,5959,14.45391061,4319.47,3961.97
Jute & Mesta,Nagaland,2022,4430,41450.56,1684,3924.87,4.46226257,2564.33,3143.73
Jute & Mesta,Odisha,2022,6190,51169.94,1488,5959,3.92849162,4448.28,5055.17
Jute & Mesta,Tripura,2022,502,2502.22,897,5985.75,5.528379888,3420.41,4303.19
Jute & Mesta,West Bengal,2022,516321,7747038.48,2701,2040.51,4.293156425,1209.92,3385.8715
Lentil,Arunachal Pradesh,2022,469,378.95,808,6000,7.982486034,3340.85,7400.23
Lentil,Assam,2022,25000,19975,799,6000,6.531815642,3421.83,4446.11
Lentil,Bihar,2022,133623,131618.66,985,6000,2.71952514,2149,5470.290833
Lentil,Chhattisgarh,2022,12630,5367.75,425,6000,3.823044693,4573.95,5319.2
Lentil,Haryana,2022,170,138.72,816,6000,1.895642458,3298.69,9031.85
Lentil,Himachal Pradesh,2022,208,274.56,1320,6000,3.112765363,3739.22,8648.35
Lentil,Jharkhand,2022,59439,48442.79,815,6000,2.874944134,3278.82,5583.690833
Lentil,Ladakh,2022,100,97.7,977,6000,1.024581006,2923.2,9059.56
Lentil,Madhya Pradesh,2022,655000,636005,971,6000,3.631955307,2490,5429.621667
Lentil,Manipur,2022,900,870.3,967,6000,4.043072626,3125.26,5185.47
Lentil,Nagaland,2022,240,195.12,813,6000,4.46226257,3328.22,7418.98
Lentil,Odisha,2022,14960,7868.96,526,6000,3.92849162,4493.79,5265.27
Lentil,Punjab,2022,500,477,954,6000,1.930083799,3111.11,7863.02
Lentil,Rajasthan,2022,20883,28714.13,1375,6000,1.772821229,3612.63,5630.86
Lentil,Tripura,2022,701,557.3,795,6000,5.528379888,3488.85,6930.41
Lentil,Uttar Pradesh,2022,544000,516800,950,6000,2.327988827,3489,5302.274167
Lentil,Uttarakhand,2022,11000,10175,925,6000,4.435363128,3136.45,5109.22
Lentil,West Bengal,2022,156958,150679.68,960,6000,4.293156425,2899,5027.063333
Linseed,Assam,2022,5000,3095,619,6821.87,6.531815642,4031.75,3621
Linseed,Bihar,2022,5206,4445.92,854,6866.37,2.71952514,4002.15,5081.346667
Linseed,Chhattisgarh,2022,10350,3684.6,356,6881.61,3.823044693,5125.74,5863
Linseed,Himachal Pradesh,2022,136,55.35,407,6881.61,3.112765363,5386.41,10062
Linseed,Jammu And Kashmir,2022,40,99.12,2478,4125.3,3.155307263,2085.5,3158.7
Linseed,Jharkhand,2022,47145,27862.7,591,6878.74,2.874944134,4975.2,5781.026667
Linseed,Karnataka,2022,1000,338,338,6881.61,4.063882682,4952.62,8128.58
Linseed,Madhya Pradesh,2022,77000,57365,745,6875.87,3.631955307,4192.36,5760.65
Linseed,Maharashtra,2022,6000,2262,377,6881.61,3.789162011,5093.95,6898
Linseed,Meghalaya,2022,95,57,600,6720.39,14.45391061,3970.3,7745.31
Linseed,Nagaland,2022,3930,3030.03,771,6878.74,4.46226257,3956.98,4415.46
Linseed,Odisha,2022,7890,3881.88,492,6881.61,3.92849162,4891.65,5779.55
Linseed,Rajasthan,2022,22541,24163.95,1072,6826.46,1.772821229,3980.96,6323.75
Linseed,Uttar Pradesh,2022,49000,35084,716,6878.74,2.327988827,4911.29,5834.806667
Linseed,West Bengal,2022,3398,1328.62,391,6881.61,4.293156425,4735.54,5277.46
Maize,Andaman And Nicobar Islands,2022,15.14,34.22,2260,1962,0,1661.62,2096.85
Maize,Andhra Pradesh,2022,386000,2755380,7138,1962,2.964078212,873,1992
Maize,Arunachal Pradesh,2022,54643,86300.81,1579,1962,7.982486034,1626.2,2609.14
Maize,Assam,2022,52000,192296,3698,1962,6.531815642,1186.97,1326
Maize,Bihar,2022,748102,4379616.61,5854,1962,2.71952514,896,1771.576667
Maize,Bihar,2022,748102,4379616.61,5854,1962,2.71952514,896,1516
Maize,Chandigarh,2022,9,25.88,2875,1962,3.379329609,1424.55,2321
Maize,Chhattisgarh,2022,120410,393379.47,3267,1962,3.823044693,1089.9,1697.79
Maize,Delhi,2022,25,128,5120,1962,1.867430168,1114.68,1848.14
Maize,Gujarat,2022,400690,857332,2140,1962,2.550865922,1999,1701
Maize,Haryana,2022,4810,16007.68,3328,1962,1.895642458,1175.16,1909.75
Maize,Himachal Pradesh,2022,255539,678200.51,2654,1962,3.112765363,1666,2247
Maize,Jammu And Kashmir,2022,276370,546936.23,1979,1962,3.155307263,1559.26,2260.56
Maize,Jharkhand,2022,240053,458410.22,1910,1962,2.874944134,1543.45,2214.94
Maize,Jharkhand,2022,240053,458410.22,1910,1962,2.874944134,1543.45,2214.94
Maize,Karnataka,2022,1912000,5910965,3092,1962,4.063882682,1071,2945.950667
Maize,Kerala,2022,88,258.99,2943,1962,7.651480447,1344.3,2056.9
Maize,Madhya Pradesh,2022,1448000,4620568,3191,1962,3.631955307,1160,2707.286667
Maize,Maharashtra,2022,1345100,3918787.6,2913,1962,3.789162011,1499,2470.715
Maize,Manipur,2022,25480,56567.52,2220,1962,4.043072626,1407.91,2291.71
Maize,Meghalaya,2022,19482,44126.73,2265,1962,14.45391061,1418.87,2585.74
Maize,Mizoram,2022,11546,19328.66,1674,1962,5.506089385,1620.38,3357
Maize,Nagaland,2022,44412,88948.13,2003,1962,4.46226257,1611.12,2569.98
Maize,Odisha,2022,84290,251204.4,2980,1962,3.92849162,1232.47,1533
Maize,Punjab,2022,93300,409866.9,4393,1962,1.930083799,1139,1650
Maize,Rajasthan,2022,956861,2179189.15,2277,1962,1.772821229,1776,1921.49
Maize,Sikkim,2022,37522,67051.81,1787,1962,10.0423743,1624.35,2645.79
Maize,Tamil Nadu,2022,426700,2989967.34,7007,1962,3.137206704,1268,1922.79
Maize,Telangana,2022,515000,2861958,5557,1962,3.68896648,1006.61,1840.14
Maize,Tripura,2022,14718,34405.99,2338,1962,5.528379888,1392.67,2757
Maize,Uttar Pradesh,2022,891000,1952218,2191,1962,2.327988827,1366,1904.08
Maize,Uttarakhand,2022,17333,39946,2305,1962,4.435363128,1383.05,2582.66
Maize,West Bengal,2022,362105,2275850.57,6285,1962,4.293156425,925.43,1801.68
Mesta,Andhra Pradesh,2022,1000,11327.78,2039,2603.41,2.964078212,1577.61,4720
Mesta,Assam,2022,3000,20883.33,1253,5957.36,6.531815642,3784.24,1728
Mesta,Bihar,2022,12052,143217.93,2139,2609.41,2.71952514,1466.17,2856.69
Mesta,Chhattisgarh,2022,380,728.33,345,6016.71,3.823044693,4667.54,6198.828
Mesta,Meghalaya,2022,4401,25672.5,1050,5973.46,14.45391061,3219.37,2311.91
Mesta,Nagaland,2022,1460,9968.56,1229,5961.61,4.46226257,3674.87,4151.67
Mesta,Odisha,2022,3640,18119.11,896,6010.71,3.92849162,3271.32,3598.37
Mesta,Tripura,2022,189,925.05,881,6010.71,5.528379888,3112.47,4981.45
Mesta,West Bengal,2022,12604,171694.49,2452,2607.14,4.293156425,1326.85,2878.785
Moong,Andaman And Nicobar Islands,2022,206.95,76.57,370,7755,0,5528.97,9465.181667
Moong,Andhra Pradesh,2022,72000,72720,1010,7755,2.964078212,4361,7841.89
Moong,Arunachal Pradesh,2022,1393,1451.51,1042,7755,7.982486034,4027.63,6798.37
Moong,Assam,2022,13000,9854,758,7755,6.531815642,4136.1,7025.423333
Moong,Bihar,2022,166662,129739.59,778,7755,2.71952514,4713.87,7910.536667
Moong,Chhattisgarh,2022,3730,1738.82,466,7755,3.823044693,5278.33,8476.41
Moong,Gujarat,2022,151780,112562.13,742,7755,2.550865922,4814,8041.786667
Moong,Haryana,2022,75377,48677.32,646,7755,1.895642458,5179.15,7274.837
Moong,Himachal Pradesh,2022,154,75.46,490,7755,3.112765363,5535.49,9540.97
Moong,Jammu And Kashmir,2022,421,161.66,384,7755,3.155307263,5475.78,9434.56
Moong,Jharkhand,2022,21965,17440.21,794,7755,2.874944134,4491.15,7263.243333
Moong,Karnataka,2022,499000,191257,383,7755,4.063882682,4525,7701.149333
Moong,Kerala,2022,213,139.91,657,7755,7.651480447,4369.87,8342.72
Moong,Madhya Pradesh,2022,1252000,1420912,1135,7755,3.631955307,3392.83,7541.35
Moong,Maharashtra,2022,274700,159757.75,582,7755,3.789162011,6016,7442.797667
Moong,Manipur,2022,450,450,1000,7755,4.043072626,4343.52,8803.25
Moong,Nagaland,2022,656,739.97,1128,7755,4.46226257,4291.49,7734.24
Moong,Odisha,2022,267920,98255.92,367,7755,3.92849162,5111,7664.838333
Moong,Puducherry,2022,559,338.38,605,7755,3.568184358,5148.52,9048.2
Moong,Punjab,2022,24800,25644,1034,7755,1.930083799,4312.59,7573.158333
Moong,Rajasthan,2022,2334701,1178725.1,505,7755,1.772821229,4618,7668.565476
Moong,Tamil Nadu,2022,166360,60071.5,361,7755,3.137206704,5396.84,7947.056333
Moong,Telangana,2022,32000,23069,721,7755,3.68896648,4887.34,7460.72
Moong,Tripura,2022,1645,1286.63,782,7755,5.528379888,4129.67,7134.94
Moong,Uttar Pradesh,2022,112000,66059,590,7755,2.327988827,5149.75,7491.498667
Moong,West Bengal,2022,72761,54855.49,754,7755,4.293156425,4370.47,7095.9
Nigerseed,Andhra Pradesh,2022,3000,1158,386,7287,2.964078212,5431.69,5588.09
Nigerseed,Assam,2022,5000,2975,595,7287,6.531815642,4156.48,3963
Nigerseed,Chhattisgarh,2022,25040,5183.28,207,7287,3.823044693,5372.88,6994
Nigerseed,Gujarat,2022,1250,528.75,423,7287,2.550865922,5345.08,8488.5
Nigerseed,Jharkhand,2022,1888,670.24,355,7287,2.874944134,5470.8,8517.38
Nigerseed,Karnataka,2022,100,23.3,233,7287,4.063882682,5154.69,9417.58
Nigerseed,Madhya Pradesh,2022,10000,3030,303,7287,3.631955307,5258.68,6001.4925
Nigerseed,Maharashtra,2022,5400,1339.2,248,7287,3.789162011,5314.36,4794
Nigerseed,Odisha,2022,35250,13077.75,371,7287,3.92849162,4462,4906
Nigerseed,West Bengal,2022,1139,602.53,529,7287,4.293156425,4609.95,7354.91
Other Pulses,Andhra Pradesh,2022,44000,37139,844,5985.75,2.964078212,3473.68,5251.2925
Other Pulses,Arunachal Pradesh,2022,8338,10287.74,1234,5971.75,7.982486034,4088.9,4502.33
Other Pulses,Assam,2022,44000,40108,912,5985.75,6.531815642,3488.43,4245.263333
Other Pulses,Bihar,2022,61586,65531.35,1064,5950.15,2.71952514,3132.08,5096.465833
Other Pulses,Chhattisgarh,2022,193200,135096.05,699,5995.55,3.823044693,4713.13,5279.828333
Other Pulses,Goa,2022,3599,3188.71,886,5985.75,9.786089385,3474.63,4118.12
Other Pulses,Gujarat,2022,33830,13429.07,397,5995.55,2.550865922,4451.63,4916.171667
Other Pulses,Haryana,2022,3640,3873.95,1064,5950.15,1.895642458,3230.27,4581.01
Other Pulses,Himachal Pradesh,2022,22403,43816.97,1956,2040.51,3.112765363,1572.04,2593.55
Other Pulses,Jammu And Kashmir,2022,8016,6352.53,792,5988.05,3.155307263,3799.33,5150.36
Other Pulses,Jharkhand,2022,100719,93133.76,925,5985.75,2.874944134,3099.33,5407.475833
Other Pulses,Karnataka,2022,214000,118080,552,5995.55,4.063882682,4642.46,4887.458333
Other Pulses,Kerala,2022,862,975.6,1132,5950.15,7.651480447,3712.04,4720.92
Other Pulses,Ladakh,2022,1160.8,926.24,798,5997.6,1.024581006,3704.29,5899.593333
Other Pulses,Madhya Pradesh,2022,132000,139260,1055,5950.15,3.631955307,3439.35,4977.663333
Other Pulses,Maharashtra,2022,229300,149580.3,652,5995.55,3.789162011,4842.37,5216.913333
Other Pulses,Manipur,2022,28040,27640.45,986,6000.32,4.043072626,3517.11,4904.14
Other Pulses,Meghalaya,2022,5397,8861.87,1642,4745.25,14.45391061,3116.18,3636.38
Other Pulses,Mizoram,2022,3359,4155.45,1237,5971.75,5.506089385,4070.02,3823.48
Other Pulses,Nagaland,2022,30416,36282.23,1193,5965,4.46226257,3958.62,4616.54
Other Pulses,Odisha,2022,325080,185670.1,571,5995.55,3.92849162,4907.6,4969.213333
Other Pulses,Puducherry,2022,307,246.01,801,5988.05,3.568184358,3814.82,7444.47
Other Pulses,Punjab,2022,3200,3331.2,1041,5948.5,1.930083799,3252.32,4511.99
Other Pulses,Rajasthan,2022,876891,459150.81,524,5995.55,1.772821229,3080.05,5286.304
Other Pulses,Sikkim,2022,2415,2410.17,998,5908.75,10.0423743,3594.58,4278.56
Other Pulses,Tamil Nadu,2022,180810,126482.84,700,5995.55,3.137206704,4473.74,5444.950833
Other Pulses,Telangana,2022,4000,3436,859,5985.75,3.68896648,3734.99,4487.52
Other Pulses,Tripura,2022,8191,7316.05,893,5985.75,5.528379888,3420.41,4817.75
Other Pulses,Uttar Pradesh,2022,462000,715638,1549,5056.53,2.327988827,2735.43,4241.67
Other Pulses,Uttarakhand,2022,36000,36388,1011,5948.5,4.435363128,3614.99,4661.01
Other Pulses,West Bengal,2022,110218,135911.62,1233,5957.5,4.293156425,3957.25,4600.12
Ragi,Andhra Pradesh,2022,27000,31995,1185,3578,2.964078212,2287.98,2305
Ragi,Arunachal Pradesh,2022,27462,28450.63,1036,3578,7.982486034,2561.88,2304.41
Ragi,Bihar,2022,2352,2359.06,1003,3578,2.71952514,2285.03,1366
Ragi,Chhattisgarh,2022,2950,864.35,293,3578,3.823044693,2263.25,3620
Ragi,Dadra And Nagar Haveli,2022,845,1399.32,1656,3578,9.703826816,2257.72,3079.77
Ragi,Gujarat,2022,10220,8298.64,812,3578,2.550865922,2246.25,2946
Ragi,Himachal Pradesh,2022,1149,976.65,850,3578,3.112765363,2225.91,4773
Ragi,Jammu And Kashmir,2022,226,123.85,548,3578,3.155307263,2240.66,3242.31
Ragi,Jharkhand,2022,16417,12723.18,775,3578,2.874944134,2220.39,2445.97
Ragi,Karnataka,2022,812000,1148168,1414,3578,4.063882682,2300,2676.625
Ragi,Karnataka,2022,812000,1148168,1414,3578,4.063882682,2300,2676.625
Ragi,Kerala,2022,125,212,1696,3578,7.651480447,2257.72,2710.52
Ragi,Maharashtra,2022,68600,91032.2,1327,3578,3.789162011,2278.03,2865.12
Ragi,Nagaland,2022,387,373.84,966,3578,4.46226257,2350.81,2683.99
Ragi,Odisha,2022,42840,37399.32,873,3578,3.92849162,2230.96,2452
Ragi,Puducherry,2022,72,173.02,2403,3578,3.568184358,1708.5,2136
Ragi,Sikkim,2022,290,302.47,1043,3578,10.0423743,2561.88,2706.12
Ragi,Tamil Nadu,2022,69600,206503.2,2967,3578,3.137206704,1606.77,3027
Ragi,Uttarakhand,2022,76000,114228,1503,3578,4.435363128,1463,2823.18
Ragi,West Bengal,2022,4733,5783.73,1222,3578,4.293156425,2350.9,2675.7
Rapeseed & Mustard,Andhra Pradesh,2022,2000,1484,742,5450,2.964078212,3456.9,5122.335
Rapeseed & Mustard,Arunachal Pradesh,2022,28685,29775.03,1038,5450,7.982486034,2994.88,4225.6
Rapeseed & Mustard,Assam,2022,296000,233248,788,5450,6.531815642,4586,4526.678333
Rapeseed & Mustard,Bihar,2022,81208,95419.4,1175,5450,2.71952514,2097,5226.224167
Rapeseed & Mustard,Chhattisgarh,2022,30460,15839.2,520,5450,3.823044693,3912.43,5047.26
Rapeseed & Mustard,Delhi,2022,4.24,5.83,1375,5450,1.867430168,3060.45,9003
Rapeseed & Mustard,Gujarat,2022,307030,603620.98,1966,5450,2.550865922,2344,4889.3025
Rapeseed & Mustard,Haryana,2022,765140,1301503.14,1701,5450,1.895642458,1913,4825.390833
Rapeseed & Mustard,Himachal Pradesh,2022,8564,6936.84,810,5450,3.112765363,3051.99,5463.005
Rapeseed & Mustard,Jammu And Kashmir,2022,41276,36281.6,879,5450,3.155307263,2449.62,5562.725
Rapeseed & Mustard,Jharkhand,2022,383725,320026.65,834,5450,2.874944134,2847,5393.635
Rapeseed & Mustard,Kerala,2022,2,2,1000,5450,7.651480447,3328.12,7911.07
Rapeseed & Mustard,Ladakh,2022,856.3,131.87,154,5450,1.024581006,4016.28,7546.96
